Date,Name,Close,High,Low,Open,Volume
05/09/2008,Golden Ocean Group Ltd,139.9458972047,140.6221821461,136.1587015329,136.1587015329,"177,872",
05/12/2008,Golden Ocean Group Ltd,140.8476104599,143.823264202,139.2696122633,140.6221821461,"143,943",
05/13/2008,Golden Ocean Group Ltd,140.441839495,141.3435527502,139.9008115419,141.3435527502,"112,294",
05/14/2008,Golden Ocean Group Ltd,140.1713255185,141.2984670875,139.9458972047,139.9458972047,"125,705",
05/15/2008,Golden Ocean Group Ltd,143.9585211903,145.7619477006,138.6384129847,140.6672678088,"265,547",
05/16/2008,Golden Ocean Group Ltd,147.6555455365,147.6555455365,142.0198376916,146.4833183048,"184,794",
05/19/2008,Golden Ocean Group Ltd,150.7213706041,156.6726780884,147.8809738503,147.8809738503,"316,208",
05/20/2008,Golden Ocean Group Ltd,155.2299368801,157.123534716,153.1559963931,153.2912533814,"174,336",
05/21/2008,Golden Ocean Group Ltd,152.2091974752,156.8981064022,151.3525698828,155.0946798918,"252,989",
05/22/2008,Golden Ocean Group Ltd,145.7168620379,152.7502254283,143.9585211903,150.0901713255,"243,288",
05/23/2008,Golden Ocean Group Ltd,150.1352569883,153.6068530207,143.4174932372,143.4174932372,"322,292",
05/27/2008,Golden Ocean Group Ltd,157.3940486925,157.6645626691,149.8647430117,150.5861136159,"454,705",
05/28/2008,Golden Ocean Group Ltd,153.1109107304,157.7998196573,150.6533002705,157.7998196573,"197,818",
05/29/2008,Golden Ocean Group Ltd,154.1027953111,156.5825067628,152.6600541028,153.1109107304,"148,616",
05/30/2008,Golden Ocean Group Ltd,152.3444544635,155.5455365194,152.1415689811,154.1929666366,"133,516",
06/02/2008,Golden Ocean Group Ltd,150.1352569883,152.7051397656,148.9179440938,151.5329125338,"125,935",
06/03/2008,Golden Ocean Group Ltd,146.9341749324,150.5410279531,142.6059513075,147.8809738503,"233,852",
06/04/2008,Golden Ocean Group Ltd,148.1064021641,152.3895401262,146.3480613165,146.5284039675,"156,612",
06/05/2008,Golden Ocean Group Ltd,151.9386834986,153.7871956718,148.1064021641,148.1064021641,"140,673",
06/06/2008,Golden Ocean Group Ltd,149.5491433724,154.6438232642,149.0982867448,150.9017132552,"117,035",
06/09/2008,Golden Ocean Group Ltd,150.0450856628,152.9756537421,146.3376871055,147.9260595131,"130,654",
06/10/2008,Golden Ocean Group Ltd,147.565374211,153.2912533814,146.9792605951,148.6474301172,"151,335",
06/11/2008,Golden Ocean Group Ltd,145.6266907124,150.4959422904,144.0486925158,146.5734896303,"119,601",
06/12/2008,Golden Ocean Group Ltd,141.0730387737,147.6555455365,140.0770919748,146.2128043282,"112,112",
06/13/2008,Golden Ocean Group Ltd,141.9296663661,144.9954914337,138.6384129847,141.7493237151,"176,386",
06/16/2008,Golden Ocean Group Ltd,146.1226330027,149.1884580703,139.8106402164,141.1181244364,"168,932",
06/17/2008,Golden Ocean Group Ltd,139.0892696123,144.1839495041,138.0973850316,140.261496844,"352,949",
06/18/2008,Golden Ocean Group Ltd,139.6753832281,141.388638413,138.1424706943,138.3228133454,"195,563",
06/19/2008,Golden Ocean Group Ltd,141.7493237151,141.7493237151,137.9621280433,139.6753832281,"108,181",
06/20/2008,Golden Ocean Group Ltd,138.4580703336,142.3805229937,136.2037871957,141.1632100992,"164,720",
06/23/2008,Golden Ocean Group Ltd,140.3065825068,141.4788097385,137.3760144274,138.7285843102,"101,393",
06/24/2008,Golden Ocean Group Ltd,135.3020739405,140.9828674482,133.2281334536,137.826871055,"162,260",
06/25/2008,Golden Ocean Group Ltd,138.3678990081,140.4995491434,135.1668169522,135.1668169522,"133,237",
06/26/2008,Golden Ocean Group Ltd,139.7204688909,142.9666366096,138.1875563571,139.7655545537,"195,608",
06/27/2008,Golden Ocean Group Ltd,142.9215509468,145.6717763751,137.3309287647,137.3309287647,"465,632",
06/30/2008,Golden Ocean Group Ltd,145.2209197475,148.7376014427,142.6059513075,142.9215509468,"215,305",
07/01/2008,Golden Ocean Group Ltd,148.6023444545,148.7826871055,139.8557258792,142.3805229937,"256,992",
07/02/2008,Golden Ocean Group Ltd,145.9873760144,152.5247971145,144.2741208296,148.7826871055,"359,202",
07/03/2008,Golden Ocean Group Ltd,145.8070333634,147.6104598738,142.6510369702,144.6348061317,"216,011",
07/07/2008,Golden Ocean Group Ltd,133.1830477908,148.2416591524,132.777276826,144.0486925158,"503,658",
07/08/2008,Golden Ocean Group Ltd,139.2245266005,139.7204688909,131.6050495942,133.137962128,"335,017",
07/09/2008,Golden Ocean Group Ltd,133.7691614067,139.7655545537,133.7691614067,139.4499549143,"248,285",
07/10/2008,Golden Ocean Group Ltd,134.265103697,138.8638412985,132.4616771867,133.4535617674,"254,395",
07/11/2008,Golden Ocean Group Ltd,136.6095581605,137.9621280433,133.1830477908,134.3101893598,"187,514",
07/14/2008,Golden Ocean Group Ltd,136.2488728584,139.7655545537,133.904418395,137.5563570784,"264,712",
07/15/2008,Golden Ocean Group Ltd,137.2858431019,139.3823309288,131.7917042381,134.2200180343,"278,162",
07/16/2008,Golden Ocean Group Ltd,137.7366997295,138.6384129847,134.1749323715,135.8881875564,"209,372",
07/17/2008,Golden Ocean Group Ltd,139.3146979261,140.3967538323,134.084761046,135.8431018936,"143,864",
07/18/2008,Golden Ocean Group Ltd,138.5031559964,142.0198376916,137.7817853922,140.1262398557,"113,620",
07/21/2008,Golden Ocean Group Ltd,140.3065825068,140.8926961226,138.8187556357,139.5852119026,"127,173",
07/22/2008,Golden Ocean Group Ltd,140.3967538323,141.3435527502,137.3760144274,139.0892696123,"133,263",
07/23/2008,Golden Ocean Group Ltd,139.8106402164,143.7781785392,138.6384129847,139.9458972047,"159,655",
07/24/2008,Golden Ocean Group Ltd,137.7817853922,141.4788097385,137.0153291253,139.5401262399,"122,676",
07/25/2008,Golden Ocean Group Ltd,141.2533814247,142.9666366096,137.1055004509,139.0892696123,"75,100",
07/28/2008,Golden Ocean Group Ltd,139.7655545537,142.7412082958,138.8187556357,140.441839495,"77,086",
07/29/2008,Golden Ocean Group Ltd,142.7412082958,144.6798917944,139.3881875564,139.4499549143,"126,998",
07/30/2008,Golden Ocean Group Ltd,145.311091073,148.4670874662,142.6510369702,142.6510369702,"143,393",
07/31/2008,Golden Ocean Group Ltd,144.7700631199,146.7538322813,141.3435527502,144.0486925158,"94,934",
08/01/2008,Golden Ocean Group Ltd,143.7781785392,147.3624932372,141.3435527502,146.7538322813,"101,311",
08/04/2008,Golden Ocean Group Ltd,134.3101893598,144.2741208296,134.1298467087,144.003606853,"169,590",
08/05/2008,Golden Ocean Group Ltd,133.7240757439,139.4950405771,131.6050495942,135.4824165915,"243,575",
08/06/2008,Golden Ocean Group Ltd,134.084761046,134.5333633904,126.9161406673,132.9125338142,"230,247",
08/07/2008,Golden Ocean Group Ltd,124.1208295762,131.0527457169,119.477006312,131.0189359784,"362,691",
08/08/2008,Golden Ocean Group Ltd,125.2028854824,127.8178539225,121.911632101,123.5798016231,"116,728",
08/11/2008,Golden Ocean Group Ltd,126.6907123535,128.3588818756,125.473399459,125.8791704238,"90,778",
08/12/2008,Golden Ocean Group Ltd,124.0757439134,127.2317403066,123.4896302976,125.7889990983,"141,546",
08/13/2008,Golden Ocean Group Ltd,128.7195671776,130.9287646528,121.73128945,123.8052299369,"156,549",
08/14/2008,Golden Ocean Group Ltd,133.6789900812,134.6708746619,127.5924256087,127.5924256087,"143,437",
08/15/2008,Golden Ocean Group Ltd,130.4779080252,134.9864743012,129.6212804328,134.9864743012,"134,385",
08/18/2008,Golden Ocean Group Ltd,132.1009918846,134.4905320108,130.2073940487,130.2073940487,"68,006",
08/19/2008,Golden Ocean Group Ltd,130.2975653742,133.0928764653,128.7195671776,133.0928764653,"98,814",
08/20/2008,Golden Ocean Group Ltd,127.7276825969,129.4409377818,124.6618575293,127.1866546438,"136,547",
08/21/2008,Golden Ocean Group Ltd,126.3300270514,127.9531109107,124.9323715059,127.3669972949,"89,522",
08/22/2008,Golden Ocean Group Ltd,127.3669972949,129.035166817,126.2398557259,126.6456266907,"118,473",
08/25/2008,Golden Ocean Group Ltd,125.1577998197,128.4941388638,124.2560865645,127.2768259693,"69,244",
08/26/2008,Golden Ocean Group Ltd,124.4364292155,125.9693417493,123.1289449955,124.8422001803,"163,226",
08/27/2008,Golden Ocean Group Ltd,129.4860234445,130.1172227232,121.8665464382,122.7231740307,"141,441",
08/28/2008,Golden Ocean Group Ltd,129.8467087466,130.7935076646,127.5924256087,129.035166817,"112,535",
08/29/2008,Golden Ocean Group Ltd,130.6582506763,132.1460775473,128.0432822362,129.8467087466,"89,380",
09/02/2008,Golden Ocean Group Ltd,131.2894499549,132.1460775473,128.2980117223,131.9657348963,"139,865",
09/03/2008,Golden Ocean Group Ltd,134.0396753832,135.7529305681,130.4779080252,130.4779080252,"166,555",
09/04/2008,Golden Ocean Group Ltd,131.2443642922,133.904418395,129.1253381425,133.8593327322,"142,825",
09/05/2008,Golden Ocean Group Ltd,130.9738503156,130.9738503156,126.2398557259,130.2975653742,"123,050",
09/08/2008,Golden Ocean Group Ltd,132.957619477,135.0766456267,131.650135257,134.265103697,"148,217",
09/09/2008,Golden Ocean Group Ltd,123.4896302976,136.0685302074,122.4526600541,132.3715058611,"231,640",
09/10/2008,Golden Ocean Group Ltd,131.7853922453,133.0027051398,121.911632101,122.4075743913,"252,327",
09/11/2008,Golden Ocean Group Ltd,129.5761947701,130.4779080252,125.2930568079,127.2317403066,"178,761",
09/12/2008,Golden Ocean Group Ltd,131.2443642922,131.5148782687,127.7727682597,128.088367899,"135,689",
09/15/2008,Golden Ocean Group Ltd,124.2110009017,130.9287646528,123.9855725879,124.5716862038,"135,619",
09/16/2008,Golden Ocean Group Ltd,129.2605951307,129.2605951307,120.4688908927,122.0468890893,"197,923",
09/17/2008,Golden Ocean Group Ltd,115.8250676285,127.7276825969,115.8250676285,127.2317403066,"214,994",
09/18/2008,Golden Ocean Group Ltd,114.0667267809,119.657348963,105.049594229,117.8539224527,"268,886",
09/19/2008,Golden Ocean Group Ltd,128.1334535618,128.1334535618,117.4030658251,120.9197475203,"403,680",
09/22/2008,Golden Ocean Group Ltd,122.091974752,127.4567132552,121.7763751127,126.8710550045,"106,758",
09/23/2008,Golden Ocean Group Ltd,117.8088367899,122.6780883679,116.3660955816,121.8214607755,"108,543",
09/24/2008,Golden Ocean Group Ltd,118.2596934175,122.3624887286,116.1406672678,118.4851217313,"82,200",
09/25/2008,Golden Ocean Group Ltd,121.0550045086,121.5058611362,117.222723174,119.0712353472,"135,911",
09/26/2008,Golden Ocean Group Ltd,118.0342651037,118.2407574391,114.1568981064,117.6284941389,"101,407",
09/29/2008,Golden Ocean Group Ltd,111.6321009919,117.4481514878,111.1361587015,116.7718665464,"142,684",
09/30/2008,Golden Ocean Group Ltd,119.3417493237,119.9278629396,111.2714156898,111.2714156898,"117,828",
10/01/2008,Golden Ocean Group Ltd,115.4643823264,119.3417493237,114.427412083,118.8458070334,"104,138",
10/02/2008,Golden Ocean Group Ltd,107.8899909829,116.3210099188,107.1686203787,113.9765554554,"111,486",
10/03/2008,Golden Ocean Group Ltd,105.3651938683,113.7060414788,105.1397655546,108.9269612263,"88,404",
10/06/2008,Golden Ocean Group Ltd,95.2209197475,102.4797114518,86.9702434626,102.4797114518,"281,397",
10/07/2008,Golden Ocean Group Ltd,83.6789900812,100.2705139766,83.6339044184,95.5365193868,"268,563",
10/08/2008,Golden Ocean Group Ltd,74.3913435528,80.8836789901,65.5094679892,80.8836789901,"532,298",
10/09/2008,Golden Ocean Group Ltd,62.353471596,78.4941388638,61.4517583408,75.5184851217,"498,256",
10/10/2008,Golden Ocean Group Ltd,59.8286744815,60.9107303877,45.130748422,59.738503156,"770,928",
10/13/2008,Golden Ocean Group Ltd,78.7195671776,78.9900811542,63.1650135257,76.0144274121,"395,430",
10/14/2008,Golden Ocean Group Ltd,75.5635707845,82.5518485122,73.399458972,81.1992786294,"343,287",
10/15/2008,Golden Ocean Group Ltd,70.3336339044,75.0225428314,70.1082055906,74.2110009017,"209,554",
10/16/2008,Golden Ocean Group Ltd,77.8178539225,78.9449954914,68.7556357078,70.0631199279,"310,925",
10/17/2008,Golden Ocean Group Ltd,78.4490532011,85.3471596032,74.4815148783,74.4815148783,"222,264",
10/20/2008,Golden Ocean Group Ltd,86.7448151488,86.7448151488,78.8999098287,81.1541929666,"188,239",
10/21/2008,Golden Ocean Group Ltd,82.777276826,86.2939585212,81.7853922453,85.211902615,"114,836",
10/22/2008,Golden Ocean Group Ltd,78.0432822362,82.5969341749,75.8791704238,81.0189359784,"138,638",
10/23/2008,Golden Ocean Group Ltd,76.6907123535,82.0108205591,72.2723174031,76.6456266907,"170,066",
10/24/2008,Golden Ocean Group Ltd,70.2885482417,74.3913435528,54.1478809739,71.3706041479,"240,027",
10/27/2008,Golden Ocean Group Ltd,66.5915238954,70.964833183,65.8701532913,68.9810640216,"209,903",
10/28/2008,Golden Ocean Group Ltd,72.1821460775,73.3543733093,64.3372407574,68.7556357078,"242,028",
10/29/2008,Golden Ocean Group Ltd,72.9486023445,77.1866546438,72.1821460775,74.9323715059,"201,242",
10/30/2008,Golden Ocean Group Ltd,77.1866546438,77.6375112714,73.0838593327,76.2398557259,"174,840",
10/31/2008,Golden Ocean Group Ltd,80.7484220018,81.0189359784,75.7889990983,76.4652840397,"163,610",
11/03/2008,Golden Ocean Group Ltd,83.6339044184,84.265103697,80.342651037,80.703336339,"139,954",
11/04/2008,Golden Ocean Group Ltd,86.0685302074,88.8187556357,83.7240757439,87.9170423805,"173,162",
11/05/2008,Golden Ocean Group Ltd,80.522993688,88.5482416592,80.4328223625,84.1749323715,"131,874",
11/06/2008,Golden Ocean Group Ltd,69.0712353472,78.6744815149,68.349864743,77.9981965735,"341,418",
11/07/2008,Golden Ocean Group Ltd,70.1082055906,74.3282236249,67.8088367899,72.1821460775,"148,204",
11/10/2008,Golden Ocean Group Ltd,68.9359783589,73.8593327322,67.7637511271,72.5879170424,"161,840",
11/11/2008,Golden Ocean Group Ltd,69.9278629396,72.6330027051,67.8088367899,67.8088367899,"233,670",
11/12/2008,Golden Ocean Group Ltd,63.8412984671,70.2434625789,63.5707844905,69.8827772768,"270,244",
11/13/2008,Golden Ocean Group Ltd,70.1983769161,70.4688908927,59.5130748422,62.7592425609,"291,417",
11/14/2008,Golden Ocean Group Ltd,62.353471596,69.5671776375,62.353471596,67.7637511271,"184,632",
11/17/2008,Golden Ocean Group Ltd,62.9846708747,64.7430117223,60.865644725,61.992786294,"176,917",
11/18/2008,Golden Ocean Group Ltd,59.2425608656,64.2921550947,57.6645626691,62.8944995491,"184,172",
11/19/2008,Golden Ocean Group Ltd,52.5698827773,58.611361587,52.4797114518,57.7998196573,"240,841",
11/20/2008,Golden Ocean Group Ltd,52.1190261497,58.1605049594,48.872858431,54.4634806132,"394,177",
11/21/2008,Golden Ocean Group Ltd,55.0045085663,58.431018936,45.9873760144,53.2461677187,"442,952",
11/24/2008,Golden Ocean Group Ltd,60.0541027953,60.6853020739,53.9224526601,55.9062218215,"170,410",
11/25/2008,Golden Ocean Group Ltd,60.2344454463,63.1199278629,56.5374211001,61.2263300271,"199,354",
11/26/2008,Golden Ocean Group Ltd,67.4932371506,67.5834084761,58.3408476105,58.7917042381,"188,775",
11/28/2008,Golden Ocean Group Ltd,67.042380523,67.2678088368,63.1199278629,66.4562669071,"97,613",
12/01/2008,Golden Ocean Group Ltd,55.8160504959,66.8169522092,55.5455365194,63.7962128043,"215,679",
12/02/2008,Golden Ocean Group Ltd,63.2100991885,63.3453561767,57.3489630298,57.6194770063,"280,024",
12/03/2008,Golden Ocean Group Ltd,61.045987376,63.1650135257,57.9801623084,60.4598737601,"192,777",
12/04/2008,Golden Ocean Group Ltd,57.7998196573,62.984220018,57.2587917042,59.1523895401,"166,477",
12/05/2008,Golden Ocean Group Ltd,61.7673579802,61.9026149684,56.3570784491,56.6726780884,"201,398",
12/08/2008,Golden Ocean Group Ltd,67.8539224527,69.2064923354,63.1199278629,63.1199278629,"325,079",
12/09/2008,Golden Ocean Group Ltd,68.0793507665,72.5423760144,66.5013525699,66.9522091975,"305,446",
12/10/2008,Golden Ocean Group Ltd,72.2272317403,74.120374211,68.3047790803,68.9810640216,"139,989",
12/11/2008,Golden Ocean Group Ltd,67.0874661858,72.8584310189,65.915238954,70.8746618575,"135,695",
12/12/2008,Golden Ocean Group Ltd,69.5671776375,69.8376916141,61.6321009919,64.4724977457,"112,357",
12/15/2008,Golden Ocean Group Ltd,65.7799819657,71.30748422,64.3823264202,69.477006312,"101,920",
12/16/2008,Golden Ocean Group Ltd,71.3255184851,71.5509467989,66.4111812444,67.0874661858,"152,599",
12/17/2008,Golden Ocean Group Ltd,71.911632101,73.0297565374,69.8827772768,69.8827772768,"167,851",
12/18/2008,Golden Ocean Group Ltd,68.4851217313,74.0757439134,67.7637511271,72.9936880072,"162,146",
12/19/2008,Golden Ocean Group Ltd,66.6366095582,71.1902614968,65.8250676285,71.1902614968,"222,513",
12/22/2008,Golden Ocean Group Ltd,62.7592425609,66.7493237151,60.865644725,66.7267808837,"232,959",
12/23/2008,Golden Ocean Group Ltd,62.4887285843,65.4192966637,61.542380523,62.8043282236,"228,206",
12/24/2008,Golden Ocean Group Ltd,62.7141568981,64.2019837692,62.2182146078,62.7592425609,"44,436",
12/26/2008,Golden Ocean Group Ltd,61.4968440036,63.2551848512,60.9107303877,62.3083859333,"94,768",
12/29/2008,Golden Ocean Group Ltd,61.6321009919,63.1199278629,60.9111812444,61.7673579802,"106,324",
12/30/2008,Golden Ocean Group Ltd,58.9720468891,61.8575293057,57.7096483318,61.5419296664,"252,794",
12/31/2008,Golden Ocean Group Ltd,66.0504959423,66.9972948602,56.3570784491,58.9720468891,"239,720",
01/02/2009,Golden Ocean Group Ltd,69.5220919748,69.9278629396,65.9603246168,66.1406672678,"94,399",
01/05/2009,Golden Ocean Group Ltd,69.1163210099,70.604147881,68.3047790803,69.6122633003,"128,071",
01/06/2009,Golden Ocean Group Ltd,71.7763751127,73.03877367,69.8827772768,70.4238052299,"145,884",
01/07/2009,Golden Ocean Group Ltd,69.1614066727,70.604147881,68.0793507665,69.2064923354,"111,791",
01/08/2009,Golden Ocean Group Ltd,67.3128944995,71.4156898106,62.2182146078,69.2064923354,"229,686",
01/09/2009,Golden Ocean Group Ltd,65.734896303,69.5220919748,65.5996393147,67.6735798016,"102,378",
01/12/2009,Golden Ocean Group Ltd,63.2551848512,66.4111812444,63.1199278629,65.4192966637,"77,713",
01/13/2009,Golden Ocean Group Ltd,64.2019837692,65.3291253381,63.2258791704,63.3453561767,"85,312",
01/14/2009,Golden Ocean Group Ltd,65.2389540126,66.6366095582,61.992786294,63.1199278629,"151,493",
01/15/2009,Golden Ocean Group Ltd,66.5013525699,66.8169522092,61.992786294,65.2389540126,"105,843",
01/16/2009,Golden Ocean Group Ltd,65.6447249775,68.169522092,63.4355275023,68.169522092,"71,817",
01/20/2009,Golden Ocean Group Ltd,61.0910730388,65.3291253381,60.9558160505,64.2470694319,"132,058",
01/21/2009,Golden Ocean Group Ltd,66.095581605,66.5013525699,61.0910730388,61.9026149684,"105,985",
01/22/2009,Golden Ocean Group Ltd,64.8782687106,66.7267808837,63.3904418395,64.0667267809,"100,549",
01/23/2009,Golden Ocean Group Ltd,65.1938683499,66.2308385933,62.8944995491,62.9395852119,"141,496",
01/26/2009,Golden Ocean Group Ltd,66.0504959423,68.169522092,63.9314697926,65.1938683499,"102,098",
01/27/2009,Golden Ocean Group Ltd,68.2146077547,69.0712353472,65.6447249775,67.4030658251,"75,837",
01/28/2009,Golden Ocean Group Ltd,71.3706041479,72.2723174031,69.2515779982,69.477006312,"76,126",
01/29/2009,Golden Ocean Group Ltd,69.3417493237,72.5879170424,68.0342651037,69.8827772768,"65,622",
01/30/2009,Golden Ocean Group Ltd,68.0793507665,72.362037872,67.2678088368,70.0631199279,"83,684",
02/02/2009,Golden Ocean Group Ltd,69.477006312,70.0180342651,65.3742110009,67.3579801623,"106,804",
02/03/2009,Golden Ocean Group Ltd,73.1289449955,74.3011722272,68.1244364292,69.8376916141,"181,272",
02/04/2009,Golden Ocean Group Ltd,74.5716862038,76.4652840397,72.5879170424,72.5879170424,"162,487",
02/05/2009,Golden Ocean Group Ltd,75.1127141569,76.1947700631,72.0018034265,73.219116321,"114,552",
02/06/2009,Golden Ocean Group Ltd,66.7718665464,73.4445446348,65.1487826871,72.5879170424,"327,818",
02/09/2009,Golden Ocean Group Ltd,68.0342651037,68.7556357078,66.8169522092,66.862037872,"158,334",
02/10/2009,Golden Ocean Group Ltd,68.0793507665,68.7105500451,65.8250676285,66.7718665464,"222,243",
02/11/2009,Golden Ocean Group Ltd,71.9567177638,72.8584310189,69.2515779982,69.7024346258,"312,453",
02/12/2009,Golden Ocean Group Ltd,77.0063119928,77.3669972949,69.657348963,69.657348963,"317,189",
02/13/2009,Golden Ocean Group Ltd,75.6086564472,77.2768259693,72.8584310189,72.8584310189,"169,665",
02/17/2009,Golden Ocean Group Ltd,69.7926059513,74.6618575293,69.3422001803,72.2272317403,"147,252",
02/18/2009,Golden Ocean Group Ltd,69.8376916141,70.3336339044,67.0428313796,69.1614066727,"218,525",
02/19/2009,Golden Ocean Group Ltd,71.5960324617,73.7601442741,68.7556357078,70.784490532,"124,900",
02/20/2009,Golden Ocean Group Ltd,68.9359783589,72.4526600541,67.1325518485,69.9729486023,"170,900",
02/23/2009,Golden Ocean Group Ltd,63.3904418395,69.8376916141,63.1199278629,68.0342651037,"203,685",
02/24/2009,Golden Ocean Group Ltd,66.0054102795,66.7718665464,61.3615870153,62.7592425609,"116,065",
02/25/2009,Golden Ocean Group Ltd,63.480613165,66.9071235347,60.865644725,66.2308385933,"103,144",
02/26/2009,Golden Ocean Group Ltd,61.3615870153,64.6979260595,61.2263300271,64.0667267809,"69,161",
02/27/2009,Golden Ocean Group Ltd,59.3778178539,62.3985572588,59.3778178539,59.8737601443,"151,047",
03/02/2009,Golden Ocean Group Ltd,51.7132551849,59.0622182146,51.1722272317,57.9350766456,"248,702",
03/03/2009,Golden Ocean Group Ltd,50.1352569883,54.6438232642,49.819657349,51.6681695221,"172,232",
03/04/2009,Golden Ocean Group Ltd,54.3733092876,55.7709648332,50.9467989179,51.6681695221,"157,080",
03/05/2009,Golden Ocean Group Ltd,50,53.8773669973,49.6393146979,53.0207394049,"160,703",
03/06/2009,Golden Ocean Group Ltd,51.127141569,54.0577096483,49.8665464382,50.6311992786,"122,542",
03/09/2009,Golden Ocean Group Ltd,50.7664562669,52.3444544635,49.5942290352,50.2705139766,"142,840",
03/10/2009,Golden Ocean Group Ltd,57.2587917042,59.0604147881,52.0739404869,52.0739404869,"146,104",
03/11/2009,Golden Ocean Group Ltd,55.8611361587,59.6934174932,55.2299368801,57.5743913436,"111,645",
03/12/2009,Golden Ocean Group Ltd,59.1073038774,59.6032461677,52.3444544635,55.2750225428,"99,602",
03/13/2009,Golden Ocean Group Ltd,58.611361587,63.1199278629,57.9801623084,59.8286744815,"97,138",
03/16/2009,Golden Ocean Group Ltd,60.3697024346,64.8782687106,58.9269612263,58.9269612263,"119,410",
03/17/2009,Golden Ocean Group Ltd,67.042380523,67.1776375113,59.8286744815,59.9639314698,"170,036",
03/18/2009,Golden Ocean Group Ltd,67.1776375113,68.6654643823,64.0216411181,66.8169522092,"187,414",
03/19/2009,Golden Ocean Group Ltd,68.9810640216,70.6943192065,67.3128944995,68.2146077547,"129,083",
03/20/2009,Golden Ocean Group Ltd,62.6239855726,69.8376916141,62.353471596,69.477006312,"228,464",
03/23/2009,Golden Ocean Group Ltd,71.6862037872,71.9567177638,64.0667267809,65.1487826871,"300,519",
03/24/2009,Golden Ocean Group Ltd,65.0586113616,70.1082055906,64.9233543733,69.7024346258,"237,812",
03/25/2009,Golden Ocean Group Ltd,68.6654643823,69.1614066727,64.6528403968,65.8250676285,"193,690",
03/26/2009,Golden Ocean Group Ltd,70.964833183,71.2804328224,69.0261496844,69.8376916141,"170,425",
03/27/2009,Golden Ocean Group Ltd,67.042380523,69.477006312,66.1406672678,69.0712353472,"169,601",
03/30/2009,Golden Ocean Group Ltd,65.0586113616,67.4030658251,62.7146077547,64.3823264202,"149,791",
03/31/2009,Golden Ocean Group Ltd,65.5996393147,68.169522092,65.0586113616,65.9603246168,"135,748",
04/01/2009,Golden Ocean Group Ltd,68.1244364292,68.3949504058,64.0216411181,64.0216411181,"110,724",
04/02/2009,Golden Ocean Group Ltd,69.9729486023,72.8584310189,69.1839495041,70.3336339044,"138,061",
04/03/2009,Golden Ocean Group Ltd,71.1451758341,71.1451758341,68.8908926961,69.9729486023,"63,529",
04/06/2009,Golden Ocean Group Ltd,68.0342651037,69.8827772768,65.3742110009,69.657348963,"145,651",
04/07/2009,Golden Ocean Group Ltd,62.8494138864,67.9891794409,62.8494138864,67.6284941389,"161,637",
04/08/2009,Golden Ocean Group Ltd,64.5175834085,65.2249774572,61.4066726781,63.300270514,"119,389",
04/09/2009,Golden Ocean Group Ltd,64.9233543733,65.7799819657,62.6690712353,64.9233543733,"153,100",
04/13/2009,Golden Ocean Group Ltd,64.1118124436,64.9233543733,62.1280432822,64.788097385,"135,144",
04/14/2009,Golden Ocean Group Ltd,62.0829576195,63.5279531109,61.0910730388,63.0297565374,"165,239",
04/15/2009,Golden Ocean Group Ltd,63.2551848512,64.3372407574,61.3615870153,61.992786294,"69,292",
04/16/2009,Golden Ocean Group Ltd,64.607754734,65.0135256988,62.2633002705,63.8863841298,"92,060",
04/17/2009,Golden Ocean Group Ltd,64.0216411181,65.4192966637,63.6158701533,64.8331830478,"134,775",
04/20/2009,Golden Ocean Group Ltd,60.7754733995,63.1650135257,59.9639314698,63.1199278629,"137,748",
04/21/2009,Golden Ocean Group Ltd,62.5338142471,63.0297565374,59.0622182146,60.6402164112,"100,411",
04/22/2009,Golden Ocean Group Ltd,61.1812443643,64.8467087466,60.865644725,61.045987376,"96,419",
04/23/2009,Golden Ocean Group Ltd,61.1812443643,61.5419296664,59.8737601443,61.4066726781,"104,073",
04/24/2009,Golden Ocean Group Ltd,60.9107303877,62.6239855726,60.0991884581,62.173128945,"111,360",
04/27/2009,Golden Ocean Group Ltd,58.3859332732,60.6402164112,57.4391343553,60.0991884581,"140,298",
04/28/2009,Golden Ocean Group Ltd,57.7096483318,59.6483318305,57.303877367,58.4761045987,"86,606",
04/29/2009,Golden Ocean Group Ltd,62.3985572588,62.9846708747,58.5752930568,58.9269612263,"174,949",
04/30/2009,Golden Ocean Group Ltd,59.6483318305,63.9761045987,59.1073038774,63.300270514,"120,778",
05/01/2009,Golden Ocean Group Ltd,61.1361587015,62.8043282236,58.8800721371,59.6032461677,"108,292",
05/04/2009,Golden Ocean Group Ltd,70.1532912534,70.6943192065,61.5419296664,62.1280432822,"327,622",
05/05/2009,Golden Ocean Group Ltd,70.1082055906,70.8742110009,67.6284941389,69.7926059513,"240,522",
05/06/2009,Golden Ocean Group Ltd,69.5671776375,71.6862037872,68.0793507665,71.4607754734,"191,867",
05/07/2009,Golden Ocean Group Ltd,67.3128944995,70.950405771,66.5464382326,70.3336339044,"145,372",
05/08/2009,Golden Ocean Group Ltd,76.4201983769,76.4201983769,67.6284941389,69.0712353472,"224,764",
05/11/2009,Golden Ocean Group Ltd,67.8539224527,74.34625789,67.5834084761,74.0306582507,"240,965",
05/12/2009,Golden Ocean Group Ltd,68.349864743,70.3787195672,67.1776375113,68.3949504058,"104,732",
05/13/2009,Golden Ocean Group Ltd,66.0504959423,69.1614066727,65.5996393147,67.3128944995,"161,372",
05/14/2009,Golden Ocean Group Ltd,63.4355275023,65.2835888188,62.173128945,63.5707844905,"202,139",
