Date,Name,Close,High,Low,Open,Volume
12/04/2003,GameStop Corp Class A,1.8575,1.9125,1.76625,1.9125,"587,800",
12/05/2003,GameStop Corp Class A,1.8375,1.85625,1.82125,1.845,"368,500",
12/08/2003,GameStop Corp Class A,1.83375,1.84375,1.8125,1.825,"247,400",
12/09/2003,GameStop Corp Class A,1.7875,1.8575,1.78625,1.8375,"228,500",
12/10/2003,GameStop Corp Class A,1.8075,1.82,1.785,1.78875,"311,500",
12/11/2003,GameStop Corp Class A,1.9125,1.91875,1.8125,1.8125,"467,100",
12/12/2003,GameStop Corp Class A,1.8925,1.925,1.875,1.9,"165,100",
12/15/2003,GameStop Corp Class A,1.80125,1.92875,1.8,1.92375,"336,400",
12/16/2003,GameStop Corp Class A,1.8675,1.8675,1.80125,1.8125,"313,700",
12/17/2003,GameStop Corp Class A,1.8375,1.8575,1.81875,1.85625,"282,700",
12/18/2003,GameStop Corp Class A,1.89375,1.9175,1.84375,1.8625,"269,000",
12/19/2003,GameStop Corp Class A,1.92375,1.94875,1.89625,1.9,"261,000",
12/22/2003,GameStop Corp Class A,1.88,1.9125,1.87625,1.9,"197,600",
12/23/2003,GameStop Corp Class A,1.96625,1.96625,1.88625,1.88625,"148,500",
12/24/2003,GameStop Corp Class A,1.87375,1.95375,1.86875,1.95375,"111,700",
12/26/2003,GameStop Corp Class A,1.8825,1.9,1.875,1.89375,"74,500",
12/29/2003,GameStop Corp Class A,1.925,1.925,1.86375,1.895,"140,700",
12/30/2003,GameStop Corp Class A,1.94125,1.95,1.9175,1.92,"136,100",
12/31/2003,GameStop Corp Class A,1.92625,1.955,1.91375,1.95375,"145,100",
01/02/2004,GameStop Corp Class A,1.89125,1.975,1.88125,1.975,"162,700",
01/05/2004,GameStop Corp Class A,2.0075,2.0075,1.895,1.935,"392,600",
01/06/2004,GameStop Corp Class A,2.25,2.30375,2.12125,2.1875,"1,285,700",
01/07/2004,GameStop Corp Class A,2.13125,2.25375,2.125,2.225,"468,100",
01/08/2004,GameStop Corp Class A,2.32125,2.3625,2.20125,2.24375,"745,800",
01/09/2004,GameStop Corp Class A,2.24625,2.31875,2.2425,2.26875,"470,300",
01/12/2004,GameStop Corp Class A,2.245,2.2625,2.21625,2.2475,"441,500",
01/13/2004,GameStop Corp Class A,2.2275,2.245,2.17875,2.24125,"210,900",
01/14/2004,GameStop Corp Class A,2.1975,2.2325,2.18875,2.2325,"201,300",
01/15/2004,GameStop Corp Class A,2.175,2.21,2.14375,2.21,"252,300",
01/16/2004,GameStop Corp Class A,2.1875,2.2125,2.17125,2.2125,"283,500",
01/20/2004,GameStop Corp Class A,2.175,2.23625,2.165,2.1775,"274,900",
01/21/2004,GameStop Corp Class A,2.1825,2.1975,2.1475,2.17625,"302,200",
01/22/2004,GameStop Corp Class A,2.15125,2.2,2.12625,2.19,"269,700",
01/23/2004,GameStop Corp Class A,2.12375,2.1575,2.1,2.1575,"202,100",
01/26/2004,GameStop Corp Class A,2.1425,2.15375,2.08,2.13125,"262,800",
01/27/2004,GameStop Corp Class A,2.13125,2.175,2.12125,2.15625,"175,200",
01/28/2004,GameStop Corp Class A,2.06875,2.12875,2.03875,2.1275,"188,800",
01/29/2004,GameStop Corp Class A,2.0625,2.1175,1.99125,2.0625,"275,200",
01/30/2004,GameStop Corp Class A,2.075,2.0975,2.0375,2.05,"144,000",
02/02/2004,GameStop Corp Class A,2.04375,2.13125,2.04125,2.075,"298,000",
02/03/2004,GameStop Corp Class A,2.03625,2.08125,2.03125,2.05,"194,200",
02/04/2004,GameStop Corp Class A,2.04,2.0525,2.00875,2.03125,"287,200",
02/05/2004,GameStop Corp Class A,2.0625,2.1,2.04375,2.04375,"176,800",
02/06/2004,GameStop Corp Class A,2.1775,2.1775,2.08375,2.0875,"271,300",
02/09/2004,GameStop Corp Class A,2.1,2.16875,2.09375,2.16875,"288,900",
02/10/2004,GameStop Corp Class A,2.15,2.15375,2.10375,2.1125,"165,400",
02/11/2004,GameStop Corp Class A,2.1875,2.215,2.14375,2.15625,"187,400",
02/12/2004,GameStop Corp Class A,2.1875,2.2,2.18,2.18875,"132,800",
02/13/2004,GameStop Corp Class A,2.1475,2.2,2.14,2.2,"176,600",
02/17/2004,GameStop Corp Class A,2.28875,2.28875,2.1525,2.1525,"284,800",
02/18/2004,GameStop Corp Class A,2.25625,2.325,2.20625,2.30125,"347,200",
02/19/2004,GameStop Corp Class A,2.2575,2.30875,2.25125,2.30625,"261,400",
02/20/2004,GameStop Corp Class A,2.25,2.2575,2.21,2.25,"209,400",
02/23/2004,GameStop Corp Class A,2.22625,2.25,2.2125,2.25,"293,700",
02/24/2004,GameStop Corp Class A,2.32875,2.35625,2.2375,2.275,"684,500",
02/25/2004,GameStop Corp Class A,2.33125,2.37125,2.3075,2.32875,"237,800",
02/26/2004,GameStop Corp Class A,2.31,2.31875,2.23125,2.25,"261,000",
02/27/2004,GameStop Corp Class A,2.33125,2.34125,2.30125,2.3225,"212,800",
03/01/2004,GameStop Corp Class A,2.32,2.34125,2.3,2.33125,"121,800",
03/02/2004,GameStop Corp Class A,2.26875,2.3425,2.2525,2.3225,"297,700",
03/03/2004,GameStop Corp Class A,2.28625,2.31625,2.23375,2.28125,"136,200",
03/04/2004,GameStop Corp Class A,2.25125,2.2875,2.23875,2.2875,"227,400",
03/05/2004,GameStop Corp Class A,2.2625,2.27625,2.21,2.23125,"102,900",
03/08/2004,GameStop Corp Class A,2.225,2.2675,2.21625,2.25625,"111,700",
03/09/2004,GameStop Corp Class A,2.21625,2.25,2.2025,2.25,"132,600",
03/10/2004,GameStop Corp Class A,2.13375,2.2625,2.125,2.2175,"278,400",
03/11/2004,GameStop Corp Class A,2.1075,2.16375,2.1075,2.14375,"200,200",
03/12/2004,GameStop Corp Class A,2.2375,2.2375,2.12375,2.125,"185,900",
03/15/2004,GameStop Corp Class A,2.1975,2.225,2.16,2.225,"182,300",
03/16/2004,GameStop Corp Class A,2.14625,2.20875,2.0975,2.1975,"171,300",
03/17/2004,GameStop Corp Class A,2.10875,2.17625,2.06375,2.14625,"445,300",
03/18/2004,GameStop Corp Class A,2.09125,2.1125,2.075,2.1125,"224,600",
03/19/2004,GameStop Corp Class A,2.13375,2.14375,2.09375,2.10375,"256,100",
03/22/2004,GameStop Corp Class A,2.06375,2.13875,2.06125,2.13875,"189,800",
03/23/2004,GameStop Corp Class A,2.125,2.125,2.075,2.1,"242,200",
03/24/2004,GameStop Corp Class A,2.12375,2.15625,2.10625,2.13125,"334,500",
03/25/2004,GameStop Corp Class A,2.15625,2.18125,2.1375,2.15,"172,000",
03/26/2004,GameStop Corp Class A,2.185,2.1925,2.155,2.15625,"317,800",
03/29/2004,GameStop Corp Class A,2.26625,2.29875,2.2375,2.25,"338,300",
03/30/2004,GameStop Corp Class A,2.245,2.265,2.21625,2.2625,"197,300",
03/31/2004,GameStop Corp Class A,2.2525,2.27375,2.235,2.26125,"172,700",
04/01/2004,GameStop Corp Class A,2.24125,2.28125,2.2275,2.25,"150,000",
04/02/2004,GameStop Corp Class A,2.295,2.31125,2.2625,2.27,"178,900",
04/05/2004,GameStop Corp Class A,2.3075,2.315,2.28375,2.295,"201,600",
04/06/2004,GameStop Corp Class A,2.3,2.30625,2.28,2.2875,"130,700",
04/07/2004,GameStop Corp Class A,2.29,2.3,2.2675,2.2875,"108,800",
04/08/2004,GameStop Corp Class A,2.3025,2.34125,2.29875,2.33125,"152,000",
04/12/2004,GameStop Corp Class A,2.30625,2.32875,2.29125,2.3,"72,300",
04/13/2004,GameStop Corp Class A,2.24375,2.325,2.23,2.30625,"149,700",
04/14/2004,GameStop Corp Class A,2.23875,2.28625,2.1825,2.21875,"156,000",
04/15/2004,GameStop Corp Class A,2.28625,2.29375,2.2525,2.25625,"107,900",
04/16/2004,GameStop Corp Class A,2.2775,2.305,2.25125,2.26875,"124,200",
04/19/2004,GameStop Corp Class A,2.28375,2.29,2.24625,2.2775,"73,500",
04/20/2004,GameStop Corp Class A,2.24875,2.3,2.24875,2.3,"89,600",
04/21/2004,GameStop Corp Class A,2.31125,2.3275,2.24875,2.25625,"178,300",
04/22/2004,GameStop Corp Class A,2.3175,2.3375,2.295,2.31125,"130,500",
04/23/2004,GameStop Corp Class A,2.26875,2.32375,2.2575,2.31875,"147,300",
04/26/2004,GameStop Corp Class A,2.2737875,2.2875,2.2575,2.2875,"68,100",
04/27/2004,GameStop Corp Class A,2.294850125,2.3125,2.275,2.27875,"118,400",
04/28/2004,GameStop Corp Class A,2.24875,2.27625,2.24625,2.2725,"139,900",
04/29/2004,GameStop Corp Class A,2.213525,2.26375,2.20125,2.2625,"110,000",
04/30/2004,GameStop Corp Class A,2.189987375,2.23125,2.1725,2.23125,"267,100",
05/03/2004,GameStop Corp Class A,2.22125,2.27375,2.19375,2.19625,"88,900",
05/04/2004,GameStop Corp Class A,2.2725,2.30625,2.22125,2.22125,"173,700",
05/05/2004,GameStop Corp Class A,2.2586,2.2875,2.25125,2.265,"100,400",
05/06/2004,GameStop Corp Class A,2.236725125,2.265,2.21875,2.2475,"131,900",
05/07/2004,GameStop Corp Class A,2.2,2.25625,2.19875,2.24375,"226,100",
05/10/2004,GameStop Corp Class A,2.15,2.23375,2.1425,2.1875,"160,700",
05/11/2004,GameStop Corp Class A,2.1875,2.2125,2.16875,2.18125,"286,100",
05/12/2004,GameStop Corp Class A,2.1675,2.20375,2.10125,2.185,"192,600",
05/13/2004,GameStop Corp Class A,2.15625,2.215,2.125,2.1675,"202,500",
05/14/2004,GameStop Corp Class A,2.13375,2.17,2.125,2.15625,"127,700",
05/17/2004,GameStop Corp Class A,2.06625,2.125,2.0575,2.12375,"216,700",
05/18/2004,GameStop Corp Class A,1.9708125,2.025,1.90625,2.025,"660,600",
05/19/2004,GameStop Corp Class A,1.9866,2.05625,1.91875,2.01875,"478,100",
05/20/2004,GameStop Corp Class A,1.919925,1.9975,1.89375,1.95625,"495,400",
05/21/2004,GameStop Corp Class A,1.925,1.9425,1.91875,1.93375,"324,500",
05/24/2004,GameStop Corp Class A,1.92375,1.9975,1.9125,1.9375,"144,100",
05/25/2004,GameStop Corp Class A,1.9231625,1.935,1.91,1.92375,"428,700",
05/26/2004,GameStop Corp Class A,1.9634125,1.98,1.915,1.92875,"404,300",
05/27/2004,GameStop Corp Class A,1.96625,1.9875,1.9525,1.9575,"179,000",
05/28/2004,GameStop Corp Class A,1.9525,1.975,1.95,1.96625,"246,400",
06/01/2004,GameStop Corp Class A,1.94,1.98,1.93875,1.9525,"334,100",
06/02/2004,GameStop Corp Class A,1.945,1.95625,1.93625,1.94,"438,100",
06/03/2004,GameStop Corp Class A,1.918725,1.94625,1.90125,1.945,"658,100",
06/04/2004,GameStop Corp Class A,1.94935,1.96375,1.92,1.925,"443,800",
06/07/2004,GameStop Corp Class A,1.9969125,2.005,1.96875,1.975,"303,100",
06/08/2004,GameStop Corp Class A,1.99375,2.00625,1.98,1.9875,"188,200",
06/09/2004,GameStop Corp Class A,2.00875,2.035,1.9875,1.9875,"388,500",
06/10/2004,GameStop Corp Class A,1.9994875,2.01125,1.96375,2.01,"353,900",
06/14/2004,GameStop Corp Class A,1.92625,1.96875,1.9075,1.96875,"348,000",
06/15/2004,GameStop Corp Class A,1.9190875,1.965,1.9125,1.9375,"414,200",
06/16/2004,GameStop Corp Class A,1.9725,1.9775,1.93125,1.93375,"200,400",
06/17/2004,GameStop Corp Class A,1.93875,1.96,1.91875,1.96,"193,700",
06/18/2004,GameStop Corp Class A,1.90925,1.94125,1.8775,1.94,"262,300",
06/21/2004,GameStop Corp Class A,1.875,1.905,1.875,1.88,"401,400",
06/22/2004,GameStop Corp Class A,1.8272375,1.87625,1.8125,1.875,"509,300",
06/23/2004,GameStop Corp Class A,1.855,1.8625,1.80875,1.8275,"516,500",
06/24/2004,GameStop Corp Class A,1.84125,1.86875,1.83875,1.86125,"327,300",
06/25/2004,GameStop Corp Class A,1.8846625,1.891275,1.815,1.85375,"537,800",
06/28/2004,GameStop Corp Class A,1.8789875,1.90625,1.86875,1.8875,"133,900",
06/29/2004,GameStop Corp Class A,1.8625,1.89375,1.86,1.89125,"118,300",
06/30/2004,GameStop Corp Class A,1.9001375,1.91625,1.87,1.87875,"280,700",
07/01/2004,GameStop Corp Class A,1.85,1.9125,1.83375,1.9025,"162,400",
07/02/2004,GameStop Corp Class A,1.86785,1.8825,1.84625,1.8625,"138,800",
07/06/2004,GameStop Corp Class A,1.84375,1.88125,1.82125,1.85875,"179,400",
07/07/2004,GameStop Corp Class A,1.8225,1.875,1.8225,1.835,"252,900",
07/08/2004,GameStop Corp Class A,1.8375,1.8425,1.80625,1.8225,"269,000",
07/09/2004,GameStop Corp Class A,1.85,1.85375,1.79625,1.83125,"219,700",
07/12/2004,GameStop Corp Class A,1.875,1.875,1.81625,1.8375,"155,500",
07/13/2004,GameStop Corp Class A,1.8925,1.91875,1.87625,1.8775,"378,100",
07/14/2004,GameStop Corp Class A,1.898875,1.9125,1.875,1.8875,"280,400",
07/15/2004,GameStop Corp Class A,1.88625,1.905,1.87875,1.885,"371,900",
07/16/2004,GameStop Corp Class A,1.88125,1.89125,1.84875,1.89125,"244,200",
07/19/2004,GameStop Corp Class A,1.85,1.88875,1.84875,1.87625,"163,200",
07/20/2004,GameStop Corp Class A,1.8975,1.9125,1.82625,1.8375,"140,400",
07/21/2004,GameStop Corp Class A,1.94,1.99,1.90125,1.91875,"398,400",
07/22/2004,GameStop Corp Class A,1.91875,1.94125,1.8875,1.9375,"230,100",
07/23/2004,GameStop Corp Class A,1.82,1.90875,1.8125,1.90875,"356,300",
07/26/2004,GameStop Corp Class A,1.82125,1.84625,1.82125,1.83125,"132,100",
07/27/2004,GameStop Corp Class A,1.91125,1.9125,1.82625,1.83125,"240,400",
07/28/2004,GameStop Corp Class A,1.88875,1.9,1.875,1.9,"185,600",
07/29/2004,GameStop Corp Class A,1.92375,1.92875,1.89375,1.895,"118,600",
07/30/2004,GameStop Corp Class A,1.925,1.9375,1.91125,1.91875,"81,100",
08/02/2004,GameStop Corp Class A,1.96,1.96125,1.90625,1.915,"91,000",
08/03/2004,GameStop Corp Class A,1.9125,1.96625,1.905,1.94625,"317,400",
08/04/2004,GameStop Corp Class A,1.9,1.9375,1.88875,1.9125,"177,800",
08/05/2004,GameStop Corp Class A,1.86875,1.90125,1.86125,1.89375,"143,000",
08/06/2004,GameStop Corp Class A,1.875,1.88,1.80875,1.85,"250,800",
08/09/2004,GameStop Corp Class A,1.878625,1.90625,1.85,1.875,"224,100",
08/10/2004,GameStop Corp Class A,1.905925,1.9375,1.87125,1.87125,"102,200",
08/11/2004,GameStop Corp Class A,1.88,1.905,1.86375,1.8875,"122,800",
08/12/2004,GameStop Corp Class A,1.8532,1.89,1.8325,1.86875,"120,200",
08/13/2004,GameStop Corp Class A,1.875,1.8925,1.8525,1.86875,"85,200",
08/16/2004,GameStop Corp Class A,1.975,1.9875,1.8625,1.8625,"303,100",
08/17/2004,GameStop Corp Class A,2.00625,2.02875,1.9625,1.98125,"701,500",
08/18/2004,GameStop Corp Class A,2.0925,2.09375,1.99,2.00125,"239,000",
08/19/2004,GameStop Corp Class A,2.14375,2.14875,2.05875,2.0775,"489,700",
08/20/2004,GameStop Corp Class A,2.125,2.2025,2.09625,2.16875,"444,800",
08/23/2004,GameStop Corp Class A,2.09125,2.135,2.07625,2.13125,"115,400",
08/24/2004,GameStop Corp Class A,2.12,2.15,2.095,2.095,"203,300",
08/25/2004,GameStop Corp Class A,2.125,2.13375,2.11,2.12,"92,900",
08/26/2004,GameStop Corp Class A,2.10875,2.1325,2.10125,2.11875,"77,900",
08/27/2004,GameStop Corp Class A,2.12375,2.13375,2.11,2.11875,"121,000",
08/30/2004,GameStop Corp Class A,2.13875,2.16875,2.10875,2.1175,"152,400",
08/31/2004,GameStop Corp Class A,2.095,2.1475,2.0875,2.14375,"204,300",
09/01/2004,GameStop Corp Class A,2.1175,2.14625,2.095,2.095,"166,900",
09/02/2004,GameStop Corp Class A,2.1625,2.1675,2.1175,2.1175,"123,500",
09/03/2004,GameStop Corp Class A,2.1575,2.1625,2.1,2.1625,"99,700",
09/07/2004,GameStop Corp Class A,2.16625,2.18125,2.125,2.16375,"95,300",
09/08/2004,GameStop Corp Class A,2.13,2.18625,2.12875,2.17125,"65,100",
09/09/2004,GameStop Corp Class A,2.1575,2.1675,2.125,2.135,"85,500",
09/10/2004,GameStop Corp Class A,2.155,2.17625,2.1375,2.15125,"77,300",
09/13/2004,GameStop Corp Class A,2.16625,2.1975,2.155,2.155,"130,900",
09/14/2004,GameStop Corp Class A,2.18125,2.21625,2.1475,2.14875,"104,700",
09/15/2004,GameStop Corp Class A,2.19125,2.21125,2.165,2.165,"112,600",
09/16/2004,GameStop Corp Class A,2.2225,2.23,2.19375,2.19875,"87,200",
09/17/2004,GameStop Corp Class A,2.34375,2.34375,2.1875,2.24125,"392,000",
09/20/2004,GameStop Corp Class A,2.2625,2.3125,2.24375,2.2875,"211,900",
09/21/2004,GameStop Corp Class A,2.3125,2.3125,2.25625,2.26875,"128,100",
09/22/2004,GameStop Corp Class A,2.275,2.315,2.23125,2.3125,"198,600",
09/23/2004,GameStop Corp Class A,2.23125,2.2775,2.2225,2.275,"190,000",
09/24/2004,GameStop Corp Class A,2.28125,2.28625,2.22,2.235,"236,200",
09/27/2004,GameStop Corp Class A,2.24,2.2775,2.2375,2.275,"93,800",
09/28/2004,GameStop Corp Class A,2.2225,2.24375,2.20875,2.24,"184,000",
09/29/2004,GameStop Corp Class A,2.27125,2.2725,2.20625,2.20625,"164,900",
09/30/2004,GameStop Corp Class A,2.31375,2.31875,2.2625,2.27125,"353,400",
10/01/2004,GameStop Corp Class A,2.365,2.36625,2.31,2.3175,"279,400",
10/04/2004,GameStop Corp Class A,2.49375,2.51125,2.32625,2.375,"914,200",
10/05/2004,GameStop Corp Class A,2.52875,2.5575,2.475,2.475,"374,000",
10/06/2004,GameStop Corp Class A,2.48625,2.5425,2.44125,2.52,"507,400",
10/07/2004,GameStop Corp Class A,2.365,2.42625,2.275,2.425,"880,400",
10/08/2004,GameStop Corp Class A,2.34,2.38375,2.33125,2.36375,"478,700",
10/11/2004,GameStop Corp Class A,2.39,2.40875,2.3375,2.35125,"269,900",
10/12/2004,GameStop Corp Class A,2.4,2.41125,2.34,2.39,"365,800",
10/13/2004,GameStop Corp Class A,2.35625,2.43,2.35125,2.4125,"206,800",
10/14/2004,GameStop Corp Class A,2.30625,2.3575,2.29125,2.35625,"464,800",
10/15/2004,GameStop Corp Class A,2.38625,2.425,2.30875,2.31,"415,300",
10/18/2004,GameStop Corp Class A,2.3875,2.395,2.36,2.38125,"297,600",
10/19/2004,GameStop Corp Class A,2.36625,2.425,2.35875,2.39125,"207,200",
10/20/2004,GameStop Corp Class A,2.3925,2.3925,2.33375,2.35,"226,800",
10/21/2004,GameStop Corp Class A,2.435,2.4525,2.38125,2.39875,"194,000",
10/22/2004,GameStop Corp Class A,2.40875,2.44375,2.37625,2.42875,"113,600",
10/25/2004,GameStop Corp Class A,2.4,2.40125,2.3725,2.39625,"158,600",
10/26/2004,GameStop Corp Class A,2.43125,2.44375,2.39375,2.39375,"353,400",
10/27/2004,GameStop Corp Class A,2.50125,2.525,2.425,2.4375,"364,500",
10/28/2004,GameStop Corp Class A,2.4875,2.5275,2.47625,2.5,"200,700",
10/29/2004,GameStop Corp Class A,2.44875,2.4875,2.41625,2.48125,"404,500",
11/01/2004,GameStop Corp Class A,2.47625,2.48375,2.45,2.45,"118,500",
11/02/2004,GameStop Corp Class A,2.5075,2.53,2.46875,2.475,"270,300",
11/03/2004,GameStop Corp Class A,2.495,2.53875,2.48375,2.515,"465,400",
11/04/2004,GameStop Corp Class A,2.5375,2.56,2.45625,2.49,"336,100",
11/05/2004,GameStop Corp Class A,2.69125,2.71,2.625,2.68125,"1,038,700",
11/08/2004,GameStop Corp Class A,2.85625,2.88875,2.78,2.85,"921,100",
11/09/2004,GameStop Corp Class A,2.74875,2.8575,2.74875,2.85625,"886,100",
11/10/2004,GameStop Corp Class A,2.675,2.75,2.66875,2.75,"689,100",
11/11/2004,GameStop Corp Class A,2.67375,2.7,2.58375,2.6875,"1,218,500",
11/12/2004,GameStop Corp Class A,2.9375,2.93875,2.7,2.7,"2,110,200",
11/15/2004,GameStop Corp Class A,2.89375,2.89375,2.7875,2.8625,"2,453,400",
11/16/2004,GameStop Corp Class A,2.78875,2.895,2.7575,2.8875,"1,219,400",
11/17/2004,GameStop Corp Class A,2.75,2.855,2.75,2.78,"1,049,300",
11/18/2004,GameStop Corp Class A,2.7375,2.74375,2.68875,2.74375,"762,000",
11/19/2004,GameStop Corp Class A,2.5675,2.68125,2.55875,2.68125,"1,612,200",
11/22/2004,GameStop Corp Class A,2.47375,2.58375,2.46125,2.5625,"1,339,100",
11/23/2004,GameStop Corp Class A,2.575,2.69375,2.55,2.55875,"1,831,600",
11/24/2004,GameStop Corp Class A,2.685,2.685,2.59625,2.60625,"880,600",
11/26/2004,GameStop Corp Class A,2.7125,2.7225,2.67625,2.685,"149,500",
11/29/2004,GameStop Corp Class A,2.66875,2.75,2.66875,2.75,"452,900",
11/30/2004,GameStop Corp Class A,2.63625,2.7375,2.63625,2.6875,"544,200",
12/01/2004,GameStop Corp Class A,2.6375,2.66125,2.61875,2.64875,"550,400",
12/02/2004,GameStop Corp Class A,2.6325,2.6725,2.61625,2.64,"326,300",
12/03/2004,GameStop Corp Class A,2.625,2.63125,2.58875,2.6125,"607,300",
12/06/2004,GameStop Corp Class A,2.63,2.66125,2.625,2.63125,"353,300",
12/07/2004,GameStop Corp Class A,2.6375,2.64875,2.615,2.6275,"302,800",
12/08/2004,GameStop Corp Class A,2.6775,2.6775,2.62,2.65,"520,900",
12/09/2004,GameStop Corp Class A,2.6775,2.69375,2.55625,2.66875,"651,600",
12/10/2004,GameStop Corp Class A,2.70625,2.70875,2.6,2.6625,"837,900",
12/13/2004,GameStop Corp Class A,2.6875,2.73125,2.65875,2.71875,"342,100",
12/14/2004,GameStop Corp Class A,2.65375,2.6975,2.625,2.6875,"575,500",
12/15/2004,GameStop Corp Class A,2.6575,2.66875,2.63375,2.665,"402,800",
12/16/2004,GameStop Corp Class A,2.68375,2.69375,2.6475,2.66875,"303,900",
12/17/2004,GameStop Corp Class A,2.64375,2.68375,2.6075,2.68375,"197,400",
12/20/2004,GameStop Corp Class A,2.6275,2.66,2.585,2.64875,"385,200",
12/21/2004,GameStop Corp Class A,2.65,2.65,2.6,2.625,"364,700",
12/22/2004,GameStop Corp Class A,2.74125,2.75,2.65,2.655,"496,700",
12/23/2004,GameStop Corp Class A,2.6825,2.7525,2.67,2.7425,"281,700",
12/27/2004,GameStop Corp Class A,2.665,2.75,2.6575,2.71375,"335,000",
12/28/2004,GameStop Corp Class A,2.78125,2.79375,2.66375,2.66625,"406,600",
12/29/2004,GameStop Corp Class A,2.79125,2.8,2.76,2.78125,"268,500",
12/30/2004,GameStop Corp Class A,2.8075,2.825,2.78875,2.81875,"230,000",
12/31/2004,GameStop Corp Class A,2.795,2.82,2.79375,2.8125,"177,600",
01/03/2005,GameStop Corp Class A,2.69125,2.86875,2.6575,2.86875,"605,600",
01/04/2005,GameStop Corp Class A,2.6625,2.70125,2.56625,2.69125,"547,300",
01/05/2005,GameStop Corp Class A,2.66,2.68125,2.62875,2.6375,"407,400",
01/06/2005,GameStop Corp Class A,2.64375,2.66875,2.64375,2.66,"617,600",
01/07/2005,GameStop Corp Class A,2.44375,2.4875,2.34375,2.4875,"3,668,700",
01/10/2005,GameStop Corp Class A,2.425,2.45,2.41375,2.42625,"1,177,900",
01/11/2005,GameStop Corp Class A,2.39375,2.42625,2.39125,2.425,"497,300",
01/12/2005,GameStop Corp Class A,2.38,2.4,2.3575,2.4,"476,900",
01/13/2005,GameStop Corp Class A,2.3725,2.39125,2.365,2.375,"512,200",
01/14/2005,GameStop Corp Class A,2.38125,2.3975,2.36625,2.36875,"344,400",
01/18/2005,GameStop Corp Class A,2.415,2.415,2.37,2.3825,"398,500",
01/19/2005,GameStop Corp Class A,2.42,2.44875,2.38875,2.41375,"601,300",
01/20/2005,GameStop Corp Class A,2.39625,2.42875,2.39625,2.4075,"368,800",
01/21/2005,GameStop Corp Class A,2.3875,2.405,2.36875,2.4,"326,800",
01/24/2005,GameStop Corp Class A,2.335,2.3875,2.32,2.38625,"350,200",
01/25/2005,GameStop Corp Class A,2.33625,2.3675,2.32875,2.33375,"510,800",
01/26/2005,GameStop Corp Class A,2.39,2.39625,2.33875,2.33875,"149,300",
01/27/2005,GameStop Corp Class A,2.405,2.40625,2.375,2.3925,"225,800",
01/28/2005,GameStop Corp Class A,2.35,2.395,2.3425,2.3775,"524,900",
01/31/2005,GameStop Corp Class A,2.38625,2.39375,2.36,2.3625,"275,200",
02/01/2005,GameStop Corp Class A,2.40875,2.41625,2.38125,2.38125,"256,200",
02/02/2005,GameStop Corp Class A,2.505,2.5075,2.41625,2.41875,"531,600",
02/03/2005,GameStop Corp Class A,2.45125,2.5,2.4325,2.5,"521,600",
02/04/2005,GameStop Corp Class A,2.4575,2.47875,2.4375,2.44375,"212,800",
02/07/2005,GameStop Corp Class A,2.4375,2.45125,2.43125,2.45125,"402,800",
02/08/2005,GameStop Corp Class A,2.4375,2.4425,2.4175,2.425,"263,800",
02/09/2005,GameStop Corp Class A,2.39,2.45625,2.39,2.43125,"114,900",
02/10/2005,GameStop Corp Class A,2.365,2.40625,2.365,2.39625,"172,300",
02/11/2005,GameStop Corp Class A,2.39375,2.41,2.34875,2.375,"204,700",
02/14/2005,GameStop Corp Class A,2.40625,2.415,2.38375,2.39875,"183,800",
02/15/2005,GameStop Corp Class A,2.46125,2.46125,2.4,2.41875,"199,900",
02/16/2005,GameStop Corp Class A,2.4625,2.47625,2.44625,2.4575,"323,800",
02/17/2005,GameStop Corp Class A,2.47,2.49,2.44625,2.475,"322,700",
02/18/2005,GameStop Corp Class A,2.44125,2.485,2.405,2.48,"224,900",
02/22/2005,GameStop Corp Class A,2.33875,2.445,2.335,2.44125,"246,900",
02/23/2005,GameStop Corp Class A,2.355,2.365,2.3425,2.36125,"117,000",
02/24/2005,GameStop Corp Class A,2.325,2.375,2.31625,2.3625,"243,000",
02/25/2005,GameStop Corp Class A,2.40375,2.4125,2.31875,2.31875,"199,800",
02/28/2005,GameStop Corp Class A,2.42625,2.44875,2.4,2.4,"135,300",
03/01/2005,GameStop Corp Class A,2.53375,2.5625,2.425,2.45,"397,800",
03/02/2005,GameStop Corp Class A,2.535,2.545,2.50875,2.53375,"330,000",
03/03/2005,GameStop Corp Class A,2.54375,2.5625,2.50625,2.56,"304,900",
03/04/2005,GameStop Corp Class A,2.58625,2.58625,2.53875,2.5475,"226,300",
03/07/2005,GameStop Corp Class A,2.60125,2.63125,2.5675,2.59375,"168,700",
03/08/2005,GameStop Corp Class A,2.56625,2.60125,2.56625,2.60125,"126,200",
03/09/2005,GameStop Corp Class A,2.5325,2.5675,2.525,2.5675,"283,900",
03/10/2005,GameStop Corp Class A,2.5375,2.5425,2.52,2.53875,"188,100",
03/11/2005,GameStop Corp Class A,2.53625,2.55375,2.52625,2.54375,"378,500",
03/14/2005,GameStop Corp Class A,2.4575,2.51375,2.45,2.49625,"708,200",
03/15/2005,GameStop Corp Class A,2.64875,2.66,2.45,2.45625,"821,400",
03/16/2005,GameStop Corp Class A,2.6,2.65,2.5875,2.64875,"189,500",
03/17/2005,GameStop Corp Class A,2.62875,2.6425,2.58625,2.5875,"366,400",
03/18/2005,GameStop Corp Class A,2.6275,2.66875,2.61375,2.65625,"224,300",
